"waybill_code"|"create_time"|"id_status"|"courier_id"
JXEC93353305|"20230719231817"|3|C010
JXEC88225243|"20230709131832"|2|C008
JXEC81325511|"20230722092656"|2|C010
JXFD83408528|"20230727043907"|5|C003
JXFD95985621|"20230720122026"|1|C007
JXPOP48270077|"20230719140853"|5|C010
JXEC47682909|"20230720202758"|5|C005
JXPOP57894545|"20230726135155"|3|C008
JXPOP27810434|"20230717111033"|5|C002
JXEC37517926|"20230714205435"|2|C009
JXPOP44940230|"20230712153526"|4|C010
JXEC69028652|"20230730110017"|1|C009
JXEC07680935|"20230710041123"|1|C003
JXFD31090649|"20230706134839"|2|C003
JXFD16414910|"20230721181447"|5|C001
JXPOP60135028|"20230724052932"|3|C007
JXEC07370294|"20230717063316"|3|C007
JXFD05525597|"20230709133953"|4|C002
JXFD49527298|"20230701180700"|1|C009
JXFD12361111|"20230731104607"|3|C006
JXFD68325245|"20230716194956"|5|C002
JXFD46261313|"20230721205731"|3|C001
JXEC08640934|"20230719075621"|3|C003
JXFD42991331|"20230705022301"|2|C001
JXPOP72499654|"20230712045625"|1|C008
JXFD45196193|"20230705073226"|5|C008
JXEC20793199|"20230726093427"|4|C008
JXPOP85811670|"20230723012808"|2|C004
JXFD04864403|"20230723100856"|1|C010
JXPOP80720938|"20230725014642"|5|C006
JXEC60111261|"20230715015121"|1|C004
JXFD97011279|"20230723065659"|5|C009
JXEC04125715|"20230730001729"|2|C002
JXEC16778236|"20230706081746"|4|C010
JXPOP24684219|"20230702153538"|3|C001
JXPOP97455112|"20230710001405"|1|C008
JXPOP36365931|"20230718072254"|2|C002
JXEC90984689|"20230706151714"|4|C002
JXFD94075109|"20230708193521"|1|C007
JXFD06859303|"20230703162725"|4|C001
JXPOP70728384|"20230722025241"|3|C008
JXEC40009418|"20230730053311"|4|C006
JXEC32509987|"20230729115946"|3|C007
JXFD32515785|"20230720181809"|4|C006
JXFD30666121|"20230706195816"|4|C002
JXPOP44138792|"20230702081234"|4|C005
JXEC10216571|"20230721130805"|4|C008
JXFD94478291|"20230707073533"|2|C001
JXFD91807505|"20230724200724"|2|C006
JXEC98677396|"20230728182049"|1|C003
JXFD07015955|"20230725014548"|3|C008
JXFD52876994|"20230731142946"|2|C010
JXPOP82244633|"20230710052549"|3|C004
JXEC56989348|"20230716221019"|3|C010
JXEC83678633|"20230715133634"|5|C008
JXEC78925940|"20230705070257"|1|C008
JXFD63461069|"20230723162203"|1|C002
JXPOP97419337|"20230722194457"|4|C004
JXEC16284452|"20230718082755"|2|C007
JXFD94154083|"20230731071210"|5|C003
JXEC62167976|"20230702231608"|1|C003
JXEC01420932|"20230710100435"|2|C006
JXPOP11125043|"20230713090426"|5|C010
JXEC51189544|"20230727153640"|5|C002
JXFD05749265|"20230716003101"|4|C009
JXFD71898518|"20230703034642"|5|C010
JXPOP44348075|"20230701214637"|4|C003
JXEC72513614|"20230710184753"|1|C008
JXFD75980553|"20230706045639"|1|C008
JXEC30459465|"20230728190927"|1|C003
JXEC33871877|"20230715055640"|2|C007
JXPOP08569072|"20230730173024"|1|C009
JXEC86891647|"20230728162021"|5|C003
JXEC61338361|"20230703035304"|4|C007
JXEC09153421|"20230703191301"|1|C009
JXEC09608471|"20230702045236"|5|C005
JXPOP30254164|"20230708075118"|4|C001
JXFD85856590|"20230722010010"|5|C007
JXPOP39605879|"20230722013611"|4|C004
JXPOP95306951|"20230710062602"|3|C006
JXEC20138742|"20230719005551"|3|C005
JXFD91492856|"20230714174355"|1|C006
JXEC34881212|"20230706075313"|4|C004
JXFD46167960|"20230711133936"|2|C001
JXFD11907776|"20230703184159"|3|C006
JXFD91025330|"20230713130332"|4|C004
JXPOP91193020|"20230726050202"|5|C006
JXFD30934413|"20230719145737"|1|C007
JXPOP34077440|"20230719173802"|4|C004
JXFD09597651|"20230713230000"|1|C009
JXFD90411883|"20230725012125"|2|C002
JXPOP15093650|"20230714031351"|1|C010
JXFD38040523|"20230709035352"|4|C002
JXFD37909334|"20230731194543"|3|C002
JXFD17820263|"20230731082126"|2|C007
JXFD20447092|"20230714200901"|1|C010
JXPOP98793515|"20230721143938"|1|C010
JXFD96655445|"20230724171054"|1|C002
JXFD35322268|"20230704102159"|1|C008
JXPOP17052671|"20230716115155"|5|C006
JXPOP49491315|"20230729155640"|5|C006
JXEC33409175|"20230701035528"|2|C001
JXPOP55106285|"20230725070024"|3|C005
JXPOP90656613|"20230725191338"|2|C003
JXFD80957270|"20230720151456"|1|C002
JXEC16509199|"20230702095201"|2|C005
JXEC35879534|"20230716141456"|5|C002
JXEC28738943|"20230707100158"|5|C008
JXPOP20612463|"20230702001046"|5|C001
JXPOP65099144|"20230712180654"|5|C009
JXFD93082037|"20230706194652"|1|C005
JXEC22706525|"20230702103641"|1|C003
JXPOP45877793|"20230727234620"|1|C005
JXEC44361773|"20230722121621"|1|C006
JXPOP11671544|"20230722152124"|1|C001
JXEC87876670|"20230720023614"|4|C008
JXPOP68133956|"20230721203737"|2|C009
JXPOP30166531|"20230723072253"|4|C009
JXEC75677244|"20230718144131"|4|C005
JXFD67167846|"20230723233013"|3|C010
JXPOP69868042|"20230703111657"|4|C002
JXFD89493781|"20230729111937"|2|C006
JXPOP91280660|"20230718135505"|5|C006
JXEC70551269|"20230707235248"|5|C006
JXPOP98778618|"20230719193540"|3|C003
JXEC01725652|"20230717161017"|3|C009
JXFD06136238|"20230709011746"|3|C002
JXPOP03318780|"20230717002338"|2|C002
JXFD59447676|"20230725041002"|2|C004
JXEC11388190|"20230708075529"|2|C008
JXEC04354708|"20230703170212"|1|C008
JXFD52997955|"20230711172055"|1|C008
JXPOP45432559|"20230709104741"|1|C005
JXFD11536061|"20230704021001"|4|C008
JXPOP52212292|"20230718215217"|5|C006
JXEC52338888|"20230706013000"|5|C009
JXEC12002923|"20230724045716"|2|C006
JXFD14064559|"20230719034301"|5|C007
JXEC08413459|"20230722132059"|5|C003
JXPOP02578881|"20230708063735"|5|C007
JXEC14333791|"20230709210505"|1|C007
JXFD64997881|"20230727215646"|1|C005
JXPOP28581568|"20230708220410"|4|C008
JXFD82738541|"20230719112213"|2|C006
JXPOP28918369|"20230729060949"|2|C001
JXFD61538741|"20230709020239"|3|C005
JXPOP65098173|"20230724153914"|1|C002
JXPOP83691279|"20230722001710"|2|C006
JXFD78455351|"20230712043259"|2|C005
JXEC25156732|"20230717125352"|1|C010
JXPOP91735349|"20230725165604"|3|C010
JXEC00466311|"20230720181805"|5|C009
JXPOP60310975|"20230706145525"|4|C009
JXFD31008714|"20230715045427"|2|C008
JXFD66748784|"20230719044700"|2|C007
JXEC11289135|"20230731115910"|2|C002
JXFD39107174|"20230704111302"|5|C005
JXEC26317459|"20230723153645"|2|C003
JXFD05814494|"20230728230438"|4|C004
JXFD40733963|"20230715012410"|3|C001
JXEC15277028|"20230705203550"|5|C005
JXFD78571014|"20230725222944"|4|C009
JXEC27412524|"20230709170934"|1|C003
JXFD96127882|"20230705153920"|2|C003
JXEC97746406|"20230708130311"|2|C007
JXEC51017223|"20230715033559"|2|C004
JXPOP92034040|"20230728031540"|5|C009
JXFD46751157|"20230701124155"|3|C008
JXFD12944816|"20230723232600"|2|C001
JXPOP50856334|"20230728115455"|1|C004
JXPOP09955480|"20230707213827"|2|C004
JXPOP02046479|"20230724011626"|1|C003
JXFD22120134|"20230721164722"|1|C006
JXEC47054850|"20230720021735"|2|C010
JXPOP06542594|"20230720235630"|2|C008
JXPOP76520040|"20230706004016"|1|C005
JXPOP25309370|"20230719150631"|5|C005
JXPOP27143655|"20230712165647"|3|C009
JXPOP75802200|"20230704120411"|5|C005
JXFD15298341|"20230718145314"|1|C001
JXEC82550378|"20230717094237"|5|C001
JXPOP76647231|"20230705222926"|2|C007
JXFD54442930|"20230721174919"|2|C006
JXEC75424507|"20230701232951"|1|C006
JXPOP23703559|"20230710093334"|1|C003
JXFD06949626|"20230705112109"|3|C008
JXPOP74792797|"20230728004226"|4|C002
JXFD74091041|"20230718141127"|5|C001
JXPOP25449674|"20230721190129"|2|C006
JXPOP31350383|"20230706061008"|1|C008
JXFD82806679|"20230725114532"|3|C003
JXEC05669781|"20230705020257"|5|C009
JXPOP22172914|"20230701051133"|3|C002
JXFD44209159|"20230713003504"|3|C007
JXFD36608909|"20230707211506"|4|C002
JXFD20129445|"20230714093249"|2|C008
JXEC92157814|"20230707124301"|3|C001
JXEC02107726|"20230729081359"|2|C010
JXPOP09569561|"20230705054817"|3|C010
JXEC74871888|"20230714215927"|3|C002
JXFD57969929|"20230715120455"|4|C002
JXPOP60023629|"20230729060747"|4|C009
JXEC91596875|"20230705115801"|4|C002
JXPOP00310913|"20230706050908"|1|C002
JXEC41566511|"20230704011808"|5|C006
JXFD86612467|"20230718184945"|3|C002
JXEC97590601|"20230731125013"|2|C010
JXPOP50652093|"20230715020911"|5|C004
JXFD04270764|"20230717035737"|4|C007
JXPOP09437858|"20230731203406"|2|C005
JXFD17921073|"20230715011438"|4|C004
JXPOP45516289|"20230705063510"|3|C009
JXPOP09187841|"20230718170433"|2|C005
JXPOP93911652|"20230730001517"|4|C010
JXEC98363197|"20230705032959"|5|C002
JXFD82048475|"20230704054616"|5|C008
JXFD46448321|"20230731170954"|4|C010
JXEC80245971|"20230727233452"|4|C006
JXEC15203691|"20230725140100"|2|C003
JXEC74938712|"20230728143558"|5|C002
JXFD59947583|"20230721092256"|3|C005
JXPOP92102580|"20230710065546"|1|C002
JXFD48886309|"20230730155818"|4|C002
JXEC10428868|"20230723031949"|5|C009
JXPOP30535073|"20230719234136"|5|C005
JXPOP79133356|"20230720010746"|3|C007
JXPOP96612077|"20230710034516"|4|C005
JXEC26165826|"20230709154154"|5|C006
JXFD12238726|"20230729010013"|2|C009
JXPOP50574730|"20230718161939"|5|C001
JXEC81161411|"20230722221638"|5|C004
JXEC58056726|"20230714115551"|3|C003
JXEC84728842|"20230712130726"|2|C009
JXEC66499930|"20230719212122"|3|C009
JXPOP83617029|"20230719105301"|5|C001
JXEC57641660|"20230715015413"|1|C007
JXPOP10309845|"20230712032650"|2|C008
JXFD80331415|"20230729105404"|3|C010
JXPOP34982038|"20230722120817"|1|C002
JXPOP87631589|"20230703172151"|5|C008
JXPOP06723446|"20230710035722"|3|C010
JXPOP47650945|"20230711215719"|5|C004
JXFD95992765|"20230711111411"|5|C001
JXFD48843758|"20230702045203"|1|C010
JXPOP04859397|"20230731091154"|5|C004
JXFD98763545|"20230702203901"|4|C003
JXPOP45034908|"20230703091451"|5|C004
JXPOP68221620|"20230709020026"|5|C008
JXEC85148446|"20230721211029"|1|C005
JXEC91098530|"20230721113453"|3|C005
JXFD28112679|"20230715154402"|3|C002
JXFD82121698|"20230702161907"|5|C010
JXFD52369390|"20230702214405"|1|C001
JXPOP22870496|"20230731151232"|4|C010
JXPOP09124863|"20230730140313"|2|C006
JXPOP92030732|"20230726102427"|5|C008
JXEC39862281|"20230724182229"|2|C001
JXEC87966797|"20230710144532"|4|C005
JXFD88723296|"20230727023747"|5|C006
JXEC53546347|"20230706075102"|1|C001
JXEC97493165|"20230718173458"|4|C007
JXFD80846176|"20230706212952"|5|C001
JXEC04946315|"20230703145217"|1|C002
JXFD56016795|"20230709235001"|3|C002
JXEC48650507|"20230729111303"|2|C009
JXFD34097614|"20230714070333"|2|C002
JXPOP51822857|"20230727093248"|5|C003
JXFD54047682|"20230727132348"|4|C001
JXFD62197214|"20230718203047"|3|C002
JXPOP19782966|"20230709034348"|3|C009
JXFD05920706|"20230726151757"|4|C009
JXEC54097249|"20230708051322"|2|C007
JXFD26394629|"20230724065557"|4|C001
JXFD01898209|"20230723161749"|4|C010
JXEC14875822|"20230701212001"|4|C009
JXFD19602943|"20230721151802"|1|C007
JXEC63140926|"20230704093737"|2|C007
JXFD33666981|"20230720014410"|2|C008
JXEC92142094|"20230714010630"|2|C005
JXFD75692407|"20230712153917"|1|C001
JXPOP64503015|"20230706115953"|2|C003
JXEC73820068|"20230718104006"|4|C001
JXPOP02765487|"20230719224547"|3|C002
JXEC61433864|"20230712143038"|1|C004
JXPOP91570000|"20230708213519"|1|C009
JXEC29566839|"20230729111118"|5|C004
JXPOP77678523|"20230727233825"|2|C010
JXPOP12936317|"20230727080950"|4|C008
JXEC38633411|"20230721002647"|2|C001
JXEC57614372|"20230704173244"|2|C008
JXFD84748997|"20230726030629"|1|C001
JXFD69975878|"20230715230440"|1|C002
JXPOP16755530|"20230719224139"|5|C007
JXFD44893874|"20230702105420"|3|C002
JXPOP72468606|"20230723050240"|2|C004
JXEC09568814|"20230730082817"|2|C010
JXEC73386204|"20230712020923"|1|C002
JXPOP73254083|"20230719050749"|2|C006
JXPOP38105080|"20230720092441"|2|C010
JXPOP64954668|"20230704113449"|1|C009
JXEC61985370|"20230703142456"|5|C003
JXPOP26348767|"20230705182511"|4|C003
JXFD03240763|"20230725185624"|4|C003
JXFD22499240|"20230718220036"|5|C005
JXPOP49298515|"20230704204241"|2|C002
JXFD52852379|"20230715073012"|4|C009
JXPOP94027215|"20230706201252"|3|C002
JXPOP55903653|"20230720123038"|5|C001
JXPOP23275864|"20230727173848"|2|C003
JXPOP06594399|"20230709083213"|3|C005
JXFD71262242|"20230730031333"|2|C004
JXEC46597296|"20230714081909"|4|C010
JXFD06100230|"20230709144015"|3|C001
JXEC92236066|"20230719162827"|2|C004
JXEC30898242|"20230708083501"|2|C010
JXFD37834121|"20230723183921"|3|C007
JXFD21485524|"20230731131559"|5|C005
JXEC23345174|"20230710024507"|5|C009
JXPOP96421909|"20230712211615"|3|C008
JXEC19308209|"20230716205129"|2|C007
JXFD55756735|"20230715124421"|3|C007
JXPOP81341149|"20230717034817"|3|C005
JXPOP06745632|"20230707074524"|5|C003
JXFD49986630|"20230725130744"|5|C006
JXFD99032422|"20230730120412"|5|C003
JXEC62204565|"20230705123642"|4|C001
JXPOP44077816|"20230706175306"|2|C004
JXFD30984339|"20230723073300"|4|C007
JXFD26810228|"20230725075533"|3|C001
JXFD82062616|"20230715223435"|4|C005
JXPOP77519480|"20230730044438"|1|C009
JXEC74389236|"20230706170007"|1|C006
JXFD68234117|"20230713194134"|1|C002
JXFD62833169|"20230710165553"|2|C007
JXFD68006622|"20230730144914"|3|C003
JXFD66775420|"20230706131933"|3|C003
JXEC40961316|"20230718191657"|3|C010
JXFD37452284|"20230731083202"|1|C004
JXPOP13356279|"20230715061544"|5|C006
JXPOP79847077|"20230729093235"|3|C005
JXEC14770232|"20230730125059"|2|C010
JXEC35518734|"20230731153706"|2|C005
JXFD06182952|"20230720135016"|4|C002
JXEC17975223|"20230706232124"|5|C003
JXPOP04068996|"20230724164445"|5|C008
JXPOP85408264|"20230701024236"|5|C003
JXFD42527351|"20230720093154"|3|C007
JXPOP75903272|"20230721214614"|2|C008
JXEC96621063|"20230724083944"|2|C001
JXPOP37672059|"20230713001956"|1|C002
JXPOP29468594|"20230730013818"|4|C007
JXFD75404426|"20230728080037"|4|C007
JXPOP36081800|"20230727055401"|5|C007
JXPOP11636657|"20230711022947"|4|C003
JXFD75975399|"20230706184916"|1|C007
JXEC87767027|"20230708213242"|2|C001
JXFD66442500|"20230705213945"|5|C008
JXEC32912186|"20230720113928"|3|C004
JXFD33643011|"20230723213642"|4|C003
JXPOP58854739|"20230723030321"|4|C008
JXFD59085911|"20230716042612"|1|C009
JXEC99004207|"20230725201335"|3|C006
JXFD09245389|"20230728232501"|1|C007
JXPOP48242692|"20230704024157"|2|C008
JXFD51481699|"20230718231653"|5|C004
JXEC48783485|"20230728031623"|1|C003
JXPOP15362994|"20230709020609"|2|C002
JXPOP96303621|"20230726165006"|3|C008
JXPOP80685015|"20230726044313"|4|C003
JXFD93473251|"20230710190530"|2|C004
JXPOP92646629|"20230725141828"|1|C003
JXEC97707279|"20230722094405"|1|C005
JXEC18606912|"20230705024451"|1|C008
JXEC88121369|"20230702015702"|3|C003
JXFD70343590|"20230708034153"|1|C004
JXPOP39377844|"20230707184526"|1|C007
JXFD73997129|"20230718192919"|5|C002
JXPOP06799530|"20230721050733"|1|C004
JXPOP28355131|"20230712004622"|4|C008
JXFD53266710|"20230705125136"|1|C002
JXEC41082907|"20230726184435"|2|C002
JXFD94621982|"20230705103709"|2|C001
JXFD76126643|"20230703035335"|2|C009
JXEC49064386|"20230724112208"|3|C004
JXFD42120144|"20230715172845"|1|C002
JXEC81575026|"20230716002235"|5|C010
JXFD52009140|"20230712172956"|2|C010
JXEC47452976|"20230711084634"|3|C006
JXEC53984034|"20230727165159"|3|C007
JXFD32358046|"20230717013341"|2|C003
JXFD26769243|"20230706212901"|3|C009
JXFD80049367|"20230726213324"|5|C004
JXFD20837994|"20230702033334"|4|C005
JXEC75775950|"20230711235552"|4|C004
JXFD05731566|"20230727054023"|4|C009
JXPOP46454970|"20230715193827"|5|C004
JXEC98883264|"20230707112924"|1|C007
JXPOP40313094|"20230724235004"|1|C006
JXEC60552981|"20230714095642"|1|C009
JXEC02755682|"20230711004448"|2|C003
JXFD23215967|"20230726094815"|2|C007
JXEC10320731|"20230702181633"|5|C001
JXPOP08745645|"20230728095631"|4|C006
JXEC49400264|"20230715235848"|2|C009
JXFD64012180|"20230722024416"|5|C009
JXEC90422253|"20230714115050"|4|C006
JXEC87974275|"20230726110219"|2|C002
JXEC99432212|"20230731085227"|3|C006
JXPOP91612901|"20230704075614"|4|C010
JXPOP35051853|"20230703185331"|2|C009
JXPOP16154139|"20230715110247"|4|C008
JXFD85457832|"20230711012814"|3|C006
JXEC72815420|"20230717070710"|5|C010
JXPOP21501137|"20230727180140"|2|C002
JXFD39829488|"20230727114120"|4|C003
JXPOP85379390|"20230707223517"|4|C010
JXFD94788167|"20230701213941"|1|C009
JXFD34952887|"20230723140434"|5|C008
JXFD99887664|"20230726050605"|1|C002
JXPOP75752782|"20230706103500"|1|C007
JXPOP93232548|"20230729221922"|5|C007
JXPOP41990071|"20230716150147"|4|C003
JXEC12105296|"20230705040507"|1|C002
JXPOP05280156|"20230704120258"|1|C009
JXPOP86157357|"20230702005735"|5|C004
JXFD65176147|"20230726042447"|4|C008
JXPOP72382690|"20230731120152"|2|C010
JXFD53016803|"20230714000604"|4|C009
JXPOP82808443|"20230709151416"|5|C006
JXFD87498564|"20230729043056"|4|C007
JXFD11926387|"20230720210032"|1|C001
JXFD58262746|"20230720105120"|1|C006
JXEC57094032|"20230727151948"|5|C005
JXEC50049739|"20230729174620"|5|C008
JXFD68187542|"20230721221740"|3|C001
JXPOP25810350|"20230709112450"|2|C010
JXFD59121634|"20230701055518"|1|C008
JXFD61252614|"20230715163506"|5|C008
JXPOP61109120|"20230705015308"|5|C001
JXPOP30028028|"20230727055045"|3|C007
JXFD67111382|"20230719193618"|2|C009
JXFD78803003|"20230716014853"|5|C010
JXPOP40284717|"20230709080602"|5|C009
JXEC40265214|"20230704154454"|4|C009
JXFD88658977|"20230717111906"|5|C009
JXPOP90018772|"20230720105853"|5|C008
JXPOP49147842|"20230714205006"|4|C005
JXEC67641086|"20230702054530"|1|C006
JXPOP65711553|"20230710040025"|1|C008
JXEC67623227|"20230724202824"|4|C002
JXEC38379834|"20230709105743"|3|C008
JXEC67265519|"20230706013958"|1|C005
JXEC96330735|"20230721023422"|2|C006
JXEC08019282|"20230701032707"|2|C002
JXPOP29685258|"20230713231934"|3|C010
JXFD05013876|"20230728072532"|1|C003
JXEC89983815|"20230703180951"|3|C009
JXPOP33289853|"20230721071627"|3|C005
JXEC39924067|"20230709130318"|2|C004
JXPOP37219102|"20230726150349"|3|C009
JXFD63217813|"20230719032747"|4|C006
JXEC21798924|"20230725111131"|5|C001
JXFD98064321|"20230702235851"|4|C009
JXEC13223386|"20230726190855"|5|C009
JXPOP23421274|"20230730115716"|5|C008
JXPOP34001997|"20230704230249"|1|C002
JXPOP80594657|"20230714112010"|2|C005
JXPOP16529636|"20230731121504"|5|C005
JXFD66610256|"20230711183306"|2|C004
JXFD05718376|"20230708002353"|2|C005
JXFD40897320|"20230711224319"|2|C002
JXPOP62603471|"20230705133237"|3|C002
JXPOP60095681|"20230730023654"|5|C005
JXPOP99009332|"20230718122411"|4|C007
JXPOP99404797|"20230723102240"|4|C001
JXEC41602740|"20230707203858"|5|C006
JXPOP24755144|"20230722031157"|5|C004
JXPOP68736764|"20230722193913"|4|C006
JXEC22360071|"20230728204206"|2|C005
JXFD37751684|"20230719134233"|5|C006
JXEC14034466|"20230730165335"|3|C006
JXFD49345149|"20230714173900"|4|C001
JXPOP74119733|"20230714203531"|1|C001
JXPOP74932248|"20230702134030"|1|C007
JXPOP97608245|"20230720044751"|3|C004
JXPOP39696319|"20230727193004"|3|C005
JXEC22488644|"20230718060302"|1|C002
JXPOP06030324|"20230707161929"|5|C009
JXEC16490415|"20230730184929"|3|C004
JXEC30286464|"20230714062500"|3|C002
JXFD40463062|"20230713021059"|1|C005
JXFD32515430|"20230714092849"|3|C010
JXPOP84030193|"20230710043840"|5|C009
JXPOP16618092|"20230722060644"|3|C006
JXEC51029789|"20230724230207"|1|C010
JXEC36867384|"20230714143055"|5|C005
JXEC26154340|"20230729095123"|5|C008
JXPOP22277997|"20230703180121"|5|C010
JXPOP58973853|"20230704040853"|4|C007
JXFD85087320|"20230730090446"|3|C007
JXFD28969489|"20230707083852"|5|C003
JXFD60348037|"20230702085654"|4|C010
JXFD53424366|"20230711133408"|4|C003
JXEC48130107|"20230726023905"|2|C010
JXFD05613445|"20230703015109"|2|C002
JXEC64954276|"20230712154447"|3|C004
JXFD04046184|"20230713040001"|5|C003
JXPOP15871237|"20230723023204"|1|C008
JXEC31866921|"20230728012101"|1|C006
JXPOP24056074|"20230713033019"|2|C009
JXPOP98083373|"20230729145936"|4|C007
JXEC18180197|"20230722145334"|5|C009
JXPOP22995251|"20230724154416"|5|C007
JXEC22998192|"20230723005204"|1|C007
JXFD47055125|"20230710011503"|4|C005
JXPOP31206713|"20230710040700"|4|C007
JXPOP42430168|"20230731105519"|3|C001
JXPOP86400017|"20230725154553"|1|C007
JXFD98403384|"20230706175023"|3|C003
JXFD90690106|"20230722113430"|3|C006
JXPOP80026713|"20230731000956"|3|C010
JXEC36297143|"20230710120513"|3|C004
JXEC40880238|"20230714161257"|5|C006
JXFD24950488|"20230712195227"|2|C007
JXFD79058566|"20230702063832"|3|C004
JXFD50887455|"20230712190634"|1|C009
JXEC48082908|"20230728223921"|4|C007
JXEC79032227|"20230705014615"|2|C002
JXEC79978915|"20230707153427"|4|C005
JXEC91911330|"20230713183006"|4|C004
JXEC38472902|"20230717122032"|5|C006
JXPOP72242178|"20230726072408"|1|C005
JXEC68182406|"20230731133154"|3|C008
JXEC80635996|"20230729091828"|5|C006
JXEC09655124|"20230725180737"|4|C003
JXFD25407688|"20230716200844"|4|C007
JXEC78839994|"20230719105759"|2|C006
JXFD69588745|"20230718062852"|2|C001
JXPOP47720805|"20230715221814"|1|C009
JXEC29622145|"20230701091433"|5|C001
JXFD54618125|"20230728065717"|3|C010
JXFD93972457|"20230723184949"|2|C001
JXEC74792883|"20230702165754"|2|C009
JXPOP23844716|"20230715101722"|5|C005
JXPOP38721438|"20230729215756"|3|C004
JXFD84797829|"20230717201634"|3|C006
JXEC54798773|"20230723141750"|3|C010
JXPOP79712181|"20230723171825"|2|C002
JXPOP07133016|"20230718135832"|2|C010
JXPOP71558192|"20230713131620"|1|C003
JXFD51857389|"20230722185226"|2|C001
JXEC20115704|"20230727223941"|3|C009
JXEC55122219|"20230717154230"|5|C010
JXEC66539021|"20230723143153"|3|C007
JXFD60721204|"20230717043149"|3|C001
JXPOP57722285|"20230727122730"|1|C001
JXFD55707371|"20230703045322"|2|C003
JXEC62957957|"20230707034755"|3|C007
JXFD09577094|"20230704170247"|1|C010
JXPOP95781718|"20230716044923"|5|C008
JXFD02507211|"20230710181339"|2|C006
JXPOP42585744|"20230717194639"|4|C010
JXFD90817214|"20230717041550"|3|C001
JXFD92007329|"20230727035957"|4|C010
JXFD78218267|"20230703045308"|1|C010
JXPOP19394206|"20230714084331"|4|C002
JXEC12366287|"20230720100041"|2|C002
JXPOP80729538|"20230707163203"|1|C010
JXEC89007293|"20230712153152"|3|C001
JXPOP87838413|"20230706214803"|3|C001
JXFD27764558|"20230711140559"|2|C002
JXPOP17592929|"20230725090537"|1|C005
JXFD06715117|"20230725230343"|1|C008
JXPOP79654172|"20230701031951"|2|C002
JXFD94857898|"20230726024639"|3|C003
JXPOP13724444|"20230730113209"|5|C007
JXPOP65203509|"20230710002412"|5|C001
JXFD44071291|"20230702212914"|5|C004
JXFD17697331|"20230713003658"|1|C009
JXEC87060179|"20230707210343"|4|C001
JXEC58981530|"20230702141908"|2|C009
JXPOP76054869|"20230725170734"|4|C010
JXFD52032442|"20230704102152"|4|C002
JXPOP78532182|"20230705112044"|5|C007
JXFD32115178|"20230711060532"|1|C006
JXFD46104659|"20230704223020"|1|C001
JXEC34225695|"20230726005602"|4|C001
JXEC50016491|"20230718024715"|3|C010
JXEC28439105|"20230702092246"|1|C008
JXPOP52742074|"20230704125805"|5|C002
JXEC13870840|"20230716165258"|2|C003
JXPOP53030641|"20230701224827"|1|C003
JXFD22815362|"20230703214526"|2|C007
JXPOP06141441|"20230714110253"|4|C004
JXEC60018181|"20230727052257"|4|C010
JXPOP72461478|"20230724080140"|1|C008
JXEC12511690|"20230723010449"|2|C002
JXFD91436177|"20230704060128"|4|C002
JXFD74634178|"20230717205003"|2|C007
JXEC79019583|"20230701201213"|1|C008
JXPOP52993921|"20230706111622"|4|C009
JXFD37683522|"20230705103013"|2|C002
JXEC45944349|"20230728175556"|3|C002
JXFD91720245|"20230730062756"|5|C009
JXEC41388064|"20230709155919"|5|C009
JXEC41311685|"20230704205403"|4|C009
JXPOP59368372|"20230714061927"|5|C002
JXPOP36662268|"20230721204133"|3|C002
JXPOP32897335|"20230704145835"|1|C006
JXFD36144348|"20230703053804"|5|C008
JXEC31875513|"20230702205650"|5|C001
JXFD99651733|"20230720205944"|3|C008
JXPOP98858076|"20230726235735"|2|C002
JXFD97099362|"20230729053910"|3|C005
JXPOP81921954|"20230701001036"|5|C010
JXFD39453308|"20230719032157"|2|C008
JXPOP91552460|"20230708064130"|1|C007
JXPOP20359091|"20230716013055"|2|C001
JXPOP73927689|"20230712064558"|4|C006
JXEC80116975|"20230718072354"|5|C003
JXEC86001140|"20230701125204"|4|C009
JXFD82330816|"20230715023144"|4|C007
JXPOP96796312|"20230730174823"|2|C007
JXFD44882302|"20230707151827"|2|C002
JXPOP07708330|"20230721052155"|5|C005
JXFD74128819|"20230706075342"|3|C009
JXEC73606177|"20230715072002"|5|C008
JXEC55376384|"20230710224634"|5|C005
JXFD43158866|"20230716093142"|5|C002
JXEC54214133|"20230728102535"|3|C006
JXFD70773311|"20230710141608"|4|C004
JXEC75093583|"20230708072725"|2|C003
JXPOP10911109|"20230716092227"|1|C009
JXEC31479258|"20230706113104"|2|C001
JXFD81244961|"20230717024253"|1|C010
JXPOP37503170|"20230713045732"|2|C009
JXEC16301009|"20230725141118"|4|C008
JXFD87623861|"20230714020301"|3|C001
JXEC84127396|"20230717175147"|4|C002
JXPOP62214183|"20230703025042"|2|C008
JXFD09473745|"20230728214524"|2|C006
JXFD52042614|"20230712211259"|3|C007
JXPOP18402537|"20230728194718"|4|C006
JXEC55922063|"20230715155128"|4|C003
JXPOP77607450|"20230702024251"|3|C003
JXFD63193110|"20230727051043"|5|C004
JXPOP88601586|"20230725061626"|1|C009
JXPOP10722029|"20230704001210"|4|C002
JXPOP38645463|"20230713095959"|1|C003
JXPOP98704195|"20230727135813"|4|C001
JXEC65569334|"20230720230610"|5|C004
JXFD39541736|"20230730155107"|3|C009
JXPOP64064694|"20230702000801"|2|C002
JXEC46736265|"20230722190511"|2|C003
