"waybill_code"|"create_time"|"id_warehouse"|"id_cat"|"id_payment_type"|"id_card"|"id_customer"|"weight"|"fee"|"province_code"|"city_code"|"district_code"
JXFD06612104|"20230711141304"|3|2|2|2|13|65|85811|34|3471|347105
JXPOP67929145|"20230731020225"|5|5|2|1|19|26|55988|34|3475|347501
JXEC00773510|"20230729112552"|5|4|1||20|19|52618|34|3475|347502
JXEC08476562|"20230721174843"|3|1|1||17|51|92480|34|3475|347503
JXPOP40550976|"20230715190238"|5|3|2|2|15|82|80524|34|3475|347504
JXPOP68294277|"20230712060915"|2|4|3|2|7|10|21056|34|3475|347505
JXPOP54003360|"20230703000723"|5|1|1||4|37|56514|36|3601|360101
JXFD65260251|"20230721210945"|4|5|3|1|4|36|58962|36|3601|360102
JXPOP88668890|"20230731134851"|3|5|2|1|17|10|12510|36|3601|360103
JXFD29010438|"20230702232031"|1|5|2|1|20|62|98189|36|3601|360104
JXEC00333811|"20230710071809"|4|3|3|2|18|34|40118|36|3601|360105
JXEC95781594|"20230730213503"|4|3|1||16|29|54744|36|3604|360401
JXFD62478839|"20230731112931"|4|4|2|1|7|3|16752|36|3604|360402
JXFD11255702|"20230717043752"|5|4|1||20|20|44535|36|3604|360403
JXFD21164940|"20230726094654"|5|2|1||16|65|81825|36|3604|360404
JXFD81856757|"20230704001841"|3|4|3|1|5|62|84500|36|3604|360405
JXFD39831936|"20230720023442"|5|3|1||13|41|27865|36|3671|367101
JXFD27312938|"20230713055740"|1|5|3|2|17|22|52235|36|3671|367102
JXFD23146928|"20230714174012"|2|2|3|2|1|56|84815|36|3671|367103
JXFD74467942|"20230718024806"|3|4|1||8|82|75222|36|3671|367104
JXFD92239328|"20230714210324"|2|2|3|1|16|74|78876|36|3671|367105
JXEC87856693|"20230704130044"|3|1|2|2|3|36|57464|36|3674|367401
JXPOP78334237|"20230702131809"|2|5|1||5|100|94717|36|3674|367402
JXFD56888816|"20230706031620"|1|4|2|2|17|58|77968|36|3674|367403
JXEC12195895|"20230717141123"|5|2|2|2|8|56|82026|36|3674|367404
JXEC00678953|"20230709045415"|5|5|2|2|20|7|13314|36|3674|367405
JXPOP19442318|"20230727014019"|5|3|1||8|69|92278|36|3675|367501
JXPOP46612105|"20230708002935"|5|2|3|1|8|48|43445|36|3675|367502
JXEC67711015|"20230730150146"|3|3|1||16|2|25556|36|3675|367503
JXPOP04929947|"20230716145133"|4|2|1||8|22|47793|36|3675|367504
JXFD26546257|"20230704105934"|1|4|2|2|3|100|71761|36|3675|367505
JXPOP21734243|"20230707083756"|3|3|3|2|19|37|64064|36|3673|367301
JXFD88929570|"20230711043308"|3|2|1||15|17|58934|36|3673|367302
JXEC82352922|"20230709140114"|2|1|1||11|46|28611|36|3673|367303
JXPOP88351105|"20230718060952"|5|5|2|1|1|48|34999|36|3673|367304
JXEC99341708|"20230725123620"|5|3|1||9|51|98692|36|3673|367305
JXEC20626052|"20230719231211"|5|2|3|1|15|54|92808|35|3571|357101
JXPOP05134108|"20230713152244"|4|3|2|2|18|66|99329|35|3571|357102
JXEC03219948|"20230711073034"|5|2|1||11|27|30913|35|3571|357103
JXFD93437285|"20230721080133"|5|1|2|1|2|86|96799|35|3571|357104
JXFD90689804|"20230710234745"|2|1|2|2|20|43|39422|35|3571|357105
JXEC17742934|"20230725103032"|4|4|2|1|20|33|26444|32|3271|327101
JXFD69118613|"20230720224350"|3|1|2|2|19|39|53749|32|3271|327102
JXEC26254976|"20230727035945"|5|4|2|2|13|25|33353|32|3271|327103
JXFD70696347|"20230706124833"|3|4|1||4|94|97218|32|3271|327104
JXEC50978779|"20230724141049"|2|3|1||20|40|50634|32|3271|327105
JXFD58144470|"20230708100225"|5|5|1||19|4|15075|32|3236|323601
JXEC62954933|"20230707222436"|2|2|1||7|26|27015|32|3236|323602
JXFD22269782|"20230706120140"|4|1|1||19|99|97168|32|3236|323603
JXPOP03125930|"20230714163526"|1|1|2|2|2|88|86905|32|3236|323604
JXFD84805508|"20230729023609"|1|3|2|1|4|69|94135|32|3236|323605
JXFD59802534|"20230714084337"|5|3|3|1|11|11|54892|33|3371|337101
JXFD41586956|"20230703011355"|4|1|1||12|60|75757|33|3371|337102
JXEC80877819|"20230705064140"|3|3|2|2|18|82|93310|33|3371|337103
JXEC15033115|"20230704151443"|5|5|2|1|19|26|44906|33|3371|337104
JXPOP83005204|"20230708161857"|4|5|3|1|8|69|79246|33|3371|337105
JXEC61169598|"20230709161651"|1|1|1||18|92|87010|33|3372|337201
JXPOP75928022|"20230718192856"|1|2|3|1|2|22|51764|33|3372|337202
JXFD21964341|"20230719133616"|3|3|3|2|16|73|81473|33|3372|337203
JXFD54670083|"20230713042113"|1|5|3|2|13|90|71276|33|3372|337204
JXFD14009288|"20230708190050"|5|4|3|1|10|71|83547|33|3372|337205
JXPOP87962048|"20230712232311"|4|4|3|2|18|81|97905|34|3471|347101
JXFD88936962|"20230714132651"|2|3|2|1|18|95|91738|34|3471|347102
JXPOP23525202|"20230709004050"|3|5|3|1|18|71|97936|34|3471|347103
JXPOP30621177|"20230727164239"|5|5|3|2|18|40|48051|34|3471|347104
JXPOP66360510|"20230717021103"|3|1|3|1|4|40|38027|34|3471|347105
JXPOP13559024|"20230703161942"|5|5|3|2|4|44|62837|34|3475|347501
JXFD38855305|"20230730191228"|5|2|2|1|9|4|16199|34|3475|347502
JXEC33901354|"20230705184907"|4|1|2|1|3|92|72927|34|3475|347503
JXFD63141588|"20230716180733"|3|1|1||10|1|18016|34|3475|347504
JXFD47713664|"20230719011907"|4|5|2|1|5|56|85787|34|3475|347505
JXPOP90419598|"20230714102625"|3|1|2|2|15|20|40072|36|3601|360101
JXFD06383067|"20230717040759"|3|1|1||11|59|84462|36|3601|360102
JXEC73035962|"20230715181401"|2|3|1||20|66|77252|36|3601|360103
JXEC44099825|"20230729142706"|5|3|1||14|13|57385|36|3601|360104
JXPOP50087935|"20230726153407"|4|2|2|2|20|22|60790|36|3601|360105
JXFD07512956|"20230706060206"|3|4|3|1|4|71|70952|36|3604|360401
JXEC15654998|"20230705025505"|3|3|2|2|13|59|71140|36|3604|360402
JXPOP73566337|"20230723231941"|3|2|1||16|44|37844|36|3604|360403
JXPOP62716732|"20230704171101"|4|2|3|1|18|28|26641|36|3604|360404
JXEC08669058|"20230725073340"|1|4|1||11|76|78742|36|3604|360405
JXPOP03481494|"20230704221126"|4|5|2|1|14|90|79629|36|3671|367101
JXPOP10826513|"20230726140522"|2|5|3|1|20|99|82418|36|3671|367102
JXPOP14947366|"20230712114035"|5|5|1||19|51|78469|36|3671|367103
JXFD77768434|"20230703143951"|5|5|2|1|15|14|61940|36|3671|367104
JXPOP85415171|"20230730015330"|5|5|3|2|9|67|93456|36|3671|367105
JXFD53201693|"20230721092149"|4|3|1||16|65|95027|36|3674|367401
JXFD50122901|"20230702191629"|5|4|3|1|20|95|99689|36|3674|367402
JXPOP59797839|"20230701053939"|2|1|3|1|6|3|21800|36|3674|367403
JXFD71210311|"20230705184720"|2|5|1||20|29|44861|36|3674|367404
JXFD92167136|"20230731232123"|4|4|2|2|4|87|81814|36|3674|367405
JXFD09508368|"20230713133351"|5|4|1||6|29|42132|36|3675|367501
JXPOP21463694|"20230715051950"|3|1|2|2|18|24|57602|36|3675|367502
JXEC36409400|"20230731213607"|1|2|2|1|8|37|26569|36|3675|367503
JXPOP13808298|"20230710011726"|1|4|3|2|5|56|71068|36|3675|367504
JXPOP71382487|"20230720053614"|1|3|3|1|19|93|71473|36|3675|367505
JXFD06276031|"20230701001327"|1|3|2|1|8|14|29142|36|3673|367301
JXFD23269913|"20230709082930"|5|4|3|1|1|66|90729|36|3673|367302
JXFD09401344|"20230723131041"|1|3|3|1|18|87|70062|36|3673|367303
JXFD85826493|"20230701215644"|1|3|1||11|25|29449|36|3673|367304
JXPOP98264767|"20230729192321"|5|1|2|1|1|19|52868|36|3673|367305
JXEC08414266|"20230706064738"|3|1|2|2|3|28|62627|35|3571|357101
JXPOP91619738|"20230730095015"|4|1|3|1|12|100|71280|35|3571|357102
JXFD42754454|"20230728162631"|5|1|1||6|62|80385|35|3571|357103
JXEC48531299|"20230713190455"|3|5|3|2|8|33|62712|35|3571|357104
JXEC39509713|"20230730063829"|5|1|2|2|15|30|56887|35|3571|357105
JXFD83618362|"20230714200559"|2|1|2|1|17|24|58724|32|3271|327101
JXFD78771281|"20230711183535"|5|5|3|2|15|10|23215|32|3271|327102
JXEC28523471|"20230726043906"|5|5|3|1|1|100|74939|32|3271|327103
JXEC73241079|"20230709031504"|1|3|3|2|16|46|31031|32|3271|327104
JXPOP83239591|"20230731033425"|2|3|1||18|29|36390|32|3271|327105
JXFD75672846|"20230711040929"|5|4|1||5|81|96536|32|3236|323601
JXEC67386611|"20230723175143"|3|1|3|1|9|93|79069|32|3236|323602
JXEC11043925|"20230715121304"|5|4|2|1|19|83|93356|32|3236|323603
JXFD76579399|"20230702182736"|1|4|1||10|23|28472|32|3236|323604
JXFD90994974|"20230722203246"|4|3|3|2|6|10|19052|32|3236|323605
JXEC07031157|"20230719060857"|1|3|2|2|2|11|32270|33|3371|337101
JXPOP05371441|"20230730234812"|4|2|2|2|18|46|43566|33|3371|337102
JXFD97700349|"20230729015903"|4|3|2|2|16|84|84056|33|3371|337103
JXEC86612340|"20230724170810"|1|5|1||3|34|57191|33|3371|337104
JXEC99707705|"20230722104553"|5|2|1||18|83|80438|33|3371|337105
JXEC68851147|"20230701080652"|1|1|1||12|32|28041|33|3372|337201
JXEC98809927|"20230717115057"|4|1|1||8|57|75913|33|3372|337202
JXPOP43497906|"20230718083200"|1|2|3|1|8|28|43464|33|3372|337203
JXEC88583029|"20230727221431"|2|5|1||7|45|39318|33|3372|337204
JXEC67279728|"20230731082928"|1|2|1||19|58|81318|33|3372|337205
JXPOP99917615|"20230709135638"|2|3|2|2|2|96|85756|34|3471|347101
JXFD81655495|"20230702145703"|4|5|1||17|31|26325|34|3471|347102
JXPOP16328961|"20230729040928"|3|3|2|2|10|33|55631|34|3471|347103
JXFD82208360|"20230708203636"|3|5|3|1|15|28|27642|34|3471|347104
JXPOP72106493|"20230704045024"|2|3|3|2|9|71|97211|34|3471|347105
JXFD86230286|"20230711063500"|2|1|2|2|16|24|46046|34|3475|347501
JXEC46752458|"20230730054124"|5|1|3|2|1|52|73889|34|3475|347502
JXEC08290685|"20230730082254"|2|4|2|1|8|41|28131|34|3475|347503
JXEC54398440|"20230718052312"|5|3|1||7|81|93070|34|3475|347504
JXPOP81792657|"20230726001457"|2|4|3|1|11|19|52240|34|3475|347505
JXPOP19019227|"20230731015527"|5|4|2|1|10|51|71038|36|3601|360101
JXPOP06722267|"20230702070006"|5|5|2|1|9|94|97009|36|3601|360102
JXEC81685001|"20230715002142"|4|5|1||8|27|33287|36|3601|360103
JXFD27956980|"20230727081040"|5|2|1||7|48|53781|36|3601|360104
JXFD89372416|"20230702161208"|5|1|1||8|84|82050|36|3601|360105
JXEC89998485|"20230712030322"|3|1|1||12|31|62329|36|3604|360401
JXPOP69579969|"20230731173230"|5|5|2|2|13|83|74880|36|3604|360402
JXPOP10122508|"20230726193443"|1|3|3|1|2|77|82031|36|3604|360403
JXFD14750783|"20230727072050"|2|2|1||8|47|44248|36|3604|360404
JXPOP68834936|"20230706042605"|2|2|1||3|81|92012|36|3604|360405
JXFD41893264|"20230718100402"|3|4|2|2|7|97|94214|36|3671|367101
JXPOP05820563|"20230708145912"|1|3|1||16|28|60895|36|3671|367102
JXPOP84065757|"20230724150118"|4|2|2|2|8|48|43574|36|3671|367103
JXFD87093984|"20230704003904"|1|5|3|1|12|45|44410|36|3671|367104
JXPOP55918344|"20230727030111"|2|5|3|1|13|73|77182|36|3671|367105
JXFD06478166|"20230726045758"|1|5|1||4|59|91434|36|3674|367401
JXPOP31346105|"20230721214642"|4|1|2|2|17|92|93758|36|3674|367402
JXPOP81167164|"20230729214808"|3|2|2|1|17|1|19392|36|3674|367403
JXPOP12267058|"20230703122007"|4|1|2|1|6|73|74798|36|3674|367404
JXPOP58313737|"20230727082732"|4|4|2|2|13|61|80556|36|3674|367405
JXFD06331953|"20230714023902"|3|3|1||13|42|35208|36|3675|367501
JXEC29592132|"20230727033233"|1|3|1||1|43|61891|36|3675|367502
JXPOP33020672|"20230727164723"|3|4|2|2|20|6|13008|36|3675|367503
JXEC47791658|"20230721021310"|2|1|2|1|4|92|90084|36|3675|367504
JXEC42333332|"20230715112439"|3|3|2|1|20|93|72569|36|3675|367505
JXFD01357249|"20230716143258"|1|4|2|1|15|51|90771|36|3673|367301
JXPOP34102121|"20230727185910"|1|2|2|1|12|69|75147|36|3673|367302
JXPOP51041098|"20230725151018"|3|4|2|1|8|56|91934|36|3673|367303
JXPOP39831594|"20230705100416"|3|5|2|2|19|29|39377|36|3673|367304
JXFD42861305|"20230713072911"|2|2|1||15|43|43335|36|3673|367305
JXEC98364781|"20230701042226"|5|4|1||2|99|86050|35|3571|357101
JXPOP28764233|"20230701021435"|3|1|2|2|19|83|80114|35|3571|357102
JXPOP87825384|"20230731143606"|2|1|2|2|16|54|72177|35|3571|357103
JXPOP07433533|"20230709085447"|2|1|2|1|2|60|95689|35|3571|357104
JXPOP07385902|"20230715091607"|3|3|3|1|9|9|23622|35|3571|357105
JXFD22235739|"20230727075003"|3|4|2|2|16|57|86132|32|3271|327101
JXEC58574394|"20230730031441"|5|2|3|1|18|41|35113|32|3271|327102
JXPOP46861324|"20230722170541"|1|1|1||5|77|70666|32|3271|327103
JXPOP04066952|"20230706152138"|5|5|2|2|9|16|57382|32|3271|327104
JXFD70157354|"20230723145759"|2|3|2|2|8|90|98282|32|3271|327105
JXEC50137319|"20230726090819"|2|2|2|1|6|50|63756|32|3236|323601
JXPOP41851817|"20230713003806"|5|3|3|1|14|24|33381|32|3236|323602
JXPOP01128043|"20230721082517"|2|2|3|2|12|81|98569|32|3236|323603
JXPOP36618545|"20230726002654"|1|1|3|2|2|35|61635|32|3236|323604
JXFD13273884|"20230704104639"|2|5|2|1|12|67|85872|32|3236|323605
JXFD19261660|"20230704181720"|3|1|1||13|4|15478|33|3371|337101
JXFD43677896|"20230705043006"|3|5|2|1|16|78|72142|33|3371|337102
JXEC94024392|"20230724003320"|4|5|1||10|69|93734|33|3371|337103
JXFD04329539|"20230725170514"|2|2|2|1|8|31|29954|33|3371|337104
JXPOP32295946|"20230728074625"|5|1|1||10|82|74286|33|3371|337105
JXFD27290501|"20230723085301"|5|1|2|1|7|54|97222|33|3372|337201
JXEC06211139|"20230726080450"|2|4|3|1|15|98|78994|33|3372|337202
JXEC45639837|"20230711121527"|2|1|2|1|11|15|27776|33|3372|337203
JXEC01964414|"20230713115104"|2|1|1||18|91|81820|33|3372|337204
JXFD42048273|"20230715015506"|4|1|3|2|2|23|34904|33|3372|337205
JXPOP09495668|"20230704140202"|1|5|3|1|1|15|44520|34|3471|347101
JXEC95422142|"20230722144921"|1|4|2|2|11|38|49333|34|3471|347102
JXFD20479970|"20230715084735"|5|1|1||11|20|45646|34|3471|347103
JXPOP70395868|"20230706134449"|3|4|2|1|5|66|70170|34|3471|347104
JXPOP28848363|"20230724075829"|4|2|3|1|16|20|54578|34|3471|347105
JXFD79219819|"20230719075358"|2|1|2|1|2|90|98891|34|3475|347501
JXFD67141836|"20230706170701"|4|1|2|2|16|90|91325|34|3475|347502
JXPOP74391047|"20230713210429"|4|1|2|2|1|81|99308|34|3475|347503
JXFD18286626|"20230710132842"|1|3|1||2|40|51532|34|3475|347504
JXFD08117440|"20230708151723"|4|3|1||17|79|96052|34|3475|347505
JXPOP92887287|"20230726003307"|4|2|3|2|17|22|52282|36|3601|360101
JXEC36728309|"20230718104709"|5|2|3|2|16|68|73820|36|3601|360102
JXEC93088063|"20230725134123"|5|3|1||7|10|12992|36|3601|360103
JXEC10849765|"20230708183129"|2|5|2|1|15|62|97729|36|3601|360104
JXPOP17419810|"20230712114357"|1|4|3|2|2|84|71080|36|3601|360105
JXPOP75649185|"20230704140227"|2|5|3|2|1|42|50246|36|3604|360401
JXFD87570854|"20230720141527"|1|2|2|1|2|84|91303|36|3604|360402
JXFD10679779|"20230711162304"|5|4|2|1|15|8|12571|36|3604|360403
JXFD36827040|"20230731122720"|1|1|1||15|26|47976|36|3604|360404
JXPOP53924298|"20230707163123"|5|3|1||5|95|82400|36|3604|360405
JXEC99520741|"20230727184753"|1|1|3|2|1|26|26116|36|3671|367101
JXFD58356648|"20230715191143"|1|2|2|1|4|64|85642|36|3671|367102
JXFD42219101|"20230714165224"|5|5|1||14|78|75102|36|3671|367103
JXEC22427158|"20230722212909"|2|3|1||1|71|98393|36|3671|367104
JXPOP33475443|"20230727054939"|1|4|3|2|1|48|31555|36|3671|367105
JXFD12679177|"20230721233741"|1|1|2|1|14|6|13671|36|3674|367401
JXEC82191983|"20230729065002"|3|2|1||4|68|72836|36|3674|367402
JXPOP14698337|"20230723155047"|5|5|2|1|3|60|94821|36|3674|367403
JXPOP93959828|"20230714081358"|3|3|1||20|46|26130|36|3674|367404
JXFD87168207|"20230726181206"|3|2|2|1|5|77|73672|36|3674|367405
JXFD82694619|"20230714140918"|2|2|2|2|15|43|28046|36|3675|367501
JXEC89467117|"20230704163142"|5|2|3|2|1|3|19103|36|3675|367502
JXEC99103365|"20230731211937"|5|3|2|2|6|94|74682|36|3675|367503
JXFD86507815|"20230714023011"|4|2|1||4|55|82739|36|3675|367504
JXFD53747104|"20230708204833"|5|3|2|1|16|97|79014|36|3675|367505
JXPOP94038935|"20230701071622"|3|4|2|2|18|16|38913|36|3673|367301
JXPOP84772211|"20230730210013"|3|3|1||7|68|89822|36|3673|367302
JXEC31169673|"20230729130238"|5|4|3|1|20|10|14956|36|3673|367303
JXFD78903087|"20230715091120"|5|2|2|2|8|41|47151|36|3673|367304
JXEC08948990|"20230705005952"|1|1|3|1|15|23|49911|36|3673|367305
JXEC44339209|"20230729110819"|5|4|1||10|21|50239|35|3571|357101
JXPOP42605103|"20230710181810"|2|2|1||7|75|95747|35|3571|357102
JXFD62965295|"20230715144022"|1|5|3|2|17|81|75731|35|3571|357103
JXFD07119423|"20230709051447"|2|4|3|1|3|93|85057|35|3571|357104
JXFD60459217|"20230713143554"|4|2|3|2|5|14|49198|35|3571|357105
JXEC66342288|"20230717184855"|3|5|3|2|7|44|61889|32|3271|327101
JXPOP16633795|"20230706034717"|2|3|1||17|46|41359|32|3271|327102
JXPOP60862873|"20230728161147"|3|1|3|1|6|9|18067|32|3271|327103
JXPOP58752540|"20230724090629"|2|3|3|1|3|27|30163|32|3271|327104
JXFD64044695|"20230710135023"|5|4|3|2|18|54|89766|32|3271|327105
JXFD87481555|"20230731120628"|4|1|2|2|4|83|88633|32|3236|323601
JXFD58613365|"20230708024819"|5|4|2|1|1|96|96700|32|3236|323602
JXEC45718914|"20230721173800"|1|4|2|2|2|61|79708|32|3236|323603
JXPOP42025787|"20230723121442"|5|1|3|2|6|44|49537|32|3236|323604
JXFD30441757|"20230704193246"|2|5|1||19|81|95088|32|3236|323605
JXPOP20990011|"20230718142249"|1|1|3|1|13|69|75538|33|3371|337101
JXPOP05874966|"20230706164745"|3|4|3|2|14|78|85916|33|3371|337102
JXFD81822329|"20230714174900"|4|1|3|2|7|50|64320|33|3371|337103
JXFD35624228|"20230720024227"|4|1|1||8|79|76212|33|3371|337104
JXFD64171557|"20230702160203"|4|5|2|1|17|58|75638|33|3371|337105
JXFD48798757|"20230717134928"|4|4|2|1|14|30|38894|33|3372|337201
JXPOP04859546|"20230712131554"|3|5|3|1|13|77|83878|33|3372|337202
JXPOP46785062|"20230731151540"|2|5|3|1|5|13|26973|33|3372|337203
JXPOP07963823|"20230724232022"|1|4|2|1|20|18|34486|33|3372|337204
JXFD50327123|"20230731025049"|4|2|2|2|5|80|88608|33|3372|337205
JXPOP55361167|"20230722015220"|1|4|2|2|1|100|89814|34|3471|347101
JXEC31715288|"20230702093916"|5|1|3|1|12|91|92966|34|3471|347102
JXFD04317131|"20230708015654"|2|3|3|2|20|34|50613|34|3471|347103
JXFD86114629|"20230726040152"|2|3|2|1|1|61|92179|34|3471|347104
JXPOP95119889|"20230729123303"|1|4|3|1|11|37|49577|34|3471|347105
JXFD70355930|"20230728184648"|1|5|2|1|20|98|86094|34|3475|347501
JXPOP35980751|"20230716121739"|5|3|3|2|6|75|96092|34|3475|347502
JXEC27521522|"20230701210943"|5|5|1||11|50|37346|34|3475|347503
JXFD77906350|"20230709040730"|5|2|1||3|93|91876|34|3475|347504
JXFD85609985|"20230727051752"|4|2|1||13|23|55694|34|3475|347505
JXFD23219855|"20230726021145"|3|3|2|1|2|58|86328|36|3601|360101
JXEC48138943|"20230706161429"|1|1|2|2|13|77|72213|36|3601|360102
JXEC17986720|"20230717040803"|2|1|1||1|8|21097|36|3601|360103
JXFD40862809|"20230708173200"|5|3|2|1|18|29|38020|36|3601|360104
JXPOP97639342|"20230705185800"|2|1|3|1|14|68|81783|36|3601|360105
JXPOP97950281|"20230727200418"|1|1|1||4|6|25121|36|3604|360401
JXPOP83896174|"20230717165130"|2|2|3|1|4|65|96178|36|3604|360402
JXEC22167194|"20230714160532"|4|3|1||17|66|70863|36|3604|360403
JXFD35158340|"20230711192402"|3|5|2|1|11|85|72969|36|3604|360404
JXEC70665587|"20230715210714"|4|5|3|2|8|54|83049|36|3604|360405
JXFD24785330|"20230701233736"|5|2|2|1|2|43|30723|36|3671|367101
JXFD84959228|"20230721142900"|3|5|3|2|12|45|28894|36|3671|367102
JXEC80297125|"20230702204343"|3|5|2|2|6|2|12453|36|3671|367103
JXPOP66219379|"20230717144826"|1|3|1||11|58|96091|36|3671|367104
JXFD22759473|"20230720003252"|1|3|1||5|2|17517|36|3671|367105
JXEC95891353|"20230715194521"|1|1|3|2|1|58|97803|36|3674|367401
JXFD69801818|"20230702095425"|2|4|3|1|20|39|28625|36|3674|367402
JXEC18259790|"20230717020432"|5|5|1||19|32|65876|36|3674|367403
JXEC18896451|"20230727061307"|2|1|1||10|48|65692|36|3674|367404
JXEC73929194|"20230720211257"|5|4|2|1|16|81|77892|36|3674|367405
JXFD85729587|"20230725160844"|1|5|1||13|27|53668|36|3675|367501
JXPOP73646017|"20230707225345"|4|3|2|2|11|72|98753|36|3675|367502
JXPOP87349240|"20230705055311"|5|1|3|1|14|71|92812|36|3675|367503
JXPOP77926350|"20230724002451"|5|4|3|2|1|59|77295|36|3675|367504
JXPOP15141450|"20230723094650"|3|1|1||12|63|75587|36|3675|367505
JXPOP72538955|"20230715135348"|1|4|1||16|13|55281|36|3673|367301
JXFD46995341|"20230731185216"|5|5|3|1|5|35|32273|36|3673|367302
JXEC45179078|"20230719230809"|5|1|2|1|12|46|38805|36|3673|367303
JXFD24869188|"20230728063616"|3|3|2|2|9|71|76413|36|3673|367304
JXFD66875497|"20230721040643"|1|5|1||1|99|72835|36|3673|367305
JXFD36897662|"20230712000559"|5|5|3|1|16|96|89162|35|3571|357101
JXEC07740986|"20230701174910"|5|3|1||14|76|80802|35|3571|357102
JXPOP91839932|"20230718104721"|5|5|1||6|9|12694|35|3571|357103
JXFD63721406|"20230723133731"|5|4|3|1|18|64|71378|35|3571|357104
JXPOP89386339|"20230714042211"|2|2|2|1|9|75|92256|35|3571|357105
JXPOP26316255|"20230718172853"|2|3|1||18|29|46095|32|3271|327101
JXEC15145602|"20230728055824"|4|5|3|1|17|61|88455|32|3271|327102
JXEC60669868|"20230727070302"|2|2|2|1|20|83|74038|32|3271|327103
JXPOP71376900|"20230724234820"|5|4|1||18|79|89644|32|3271|327104
JXPOP29300221|"20230729202909"|4|5|3|2|18|19|26816|32|3271|327105
JXPOP90712877|"20230728201517"|2|1|2|1|9|54|94455|32|3236|323601
JXPOP31997577|"20230713170843"|4|4|2|1|7|35|39227|32|3236|323602
JXFD06537109|"20230716003505"|5|2|3|1|12|13|34441|32|3236|323603
JXFD11606448|"20230708152546"|5|3|1||9|74|94827|32|3236|323604
JXEC17502874|"20230707030816"|3|2|3|2|17|74|98755|32|3236|323605
JXEC98265328|"20230709053704"|1|2|2|2|13|27|31259|33|3371|337101
JXFD08092682|"20230707103523"|2|3|3|1|15|67|90699|33|3371|337102
JXFD05114779|"20230728080746"|4|4|3|2|13|56|97527|33|3371|337103
JXFD19893087|"20230715204923"|4|4|1||7|83|79460|33|3371|337104
JXPOP37325713|"20230729021142"|4|2|2|1|12|48|46447|33|3371|337105
JXFD42729077|"20230713012442"|1|5|2|1|4|49|30009|33|3372|337201
JXEC98249368|"20230723083430"|1|3|1||8|44|43501|33|3372|337202
JXEC75674683|"20230728013645"|1|3|3|1|13|75|80726|33|3372|337203
JXPOP87267220|"20230722125131"|1|2|1||13|97|73885|33|3372|337204
JXPOP86284593|"20230730001107"|1|2|3|2|3|63|72168|33|3372|337205
JXPOP58245800|"20230717180226"|1|3|2|2|2|49|30184|34|3471|347101
JXFD02212433|"20230704172321"|4|5|2|1|16|48|58925|34|3471|347102
JXEC82127489|"20230708155733"|3|2|2|1|17|99|92069|34|3471|347103
JXPOP36616142|"20230728085839"|4|1|1||16|91|70731|34|3471|347104
JXPOP57019839|"20230725063525"|1|2|2|2|18|78|86026|34|3471|347105
JXEC51563092|"20230711043129"|5|1|2|2|6|62|99177|34|3475|347501
JXEC51022861|"20230721092258"|4|2|3|1|6|85|71600|34|3475|347502
JXPOP58225833|"20230721095710"|5|5|1||9|30|46724|34|3475|347503
JXFD24688418|"20230715134059"|2|3|2|1|8|37|65881|34|3475|347504
JXFD82208480|"20230707060404"|2|2|2|2|13|65|83820|34|3475|347505
JXPOP41126259|"20230725033850"|4|1|1||16|91|87094|36|3601|360101
JXPOP70207996|"20230710020740"|5|3|2|2|11|3|10514|36|3601|360102
JXPOP30906270|"20230706065421"|3|2|3|1|6|91|84209|36|3601|360103
JXEC14970078|"20230719080030"|3|5|1||2|13|45597|36|3601|360104
JXFD40972683|"20230724100836"|5|2|1||5|80|80429|36|3601|360105
JXPOP03425103|"20230725194418"|4|4|1||3|2|11710|36|3604|360401
JXPOP07478403|"20230702173910"|2|1|1||12|81|85753|36|3604|360402
JXPOP31792992|"20230701045053"|4|4|3|2|15|63|82663|36|3604|360403
JXEC02195134|"20230721135953"|5|4|2|2|4|100|74758|36|3604|360404
JXEC65036442|"20230723153827"|5|1|1||16|5|15845|36|3604|360405
JXEC95992632|"20230712074353"|4|4|2|1|5|32|35883|36|3671|367101
JXFD70827665|"20230712070555"|2|2|3|1|5|86|83203|36|3671|367102
JXPOP25379124|"20230703101845"|2|1|2|2|9|64|99395|36|3671|367103
JXEC04688888|"20230707071207"|5|4|1||6|83|77670|36|3671|367104
JXPOP18099215|"20230720163111"|4|4|2|2|5|81|71928|36|3671|367105
JXFD31368421|"20230703182657"|4|5|3|1|7|71|75552|36|3674|367401
JXFD91101146|"20230726163700"|1|2|3|1|15|59|91638|36|3674|367402
JXFD23620424|"20230724121037"|4|5|3|2|11|37|51217|36|3674|367403
JXFD67025498|"20230728204336"|2|2|2|2|3|47|65601|36|3674|367404
JXPOP45030174|"20230719180841"|2|1|2|2|6|98|96721|36|3674|367405
JXPOP78542894|"20230710122646"|2|5|3|1|17|100|92582|36|3675|367501
JXPOP26709432|"20230716180724"|5|1|1||14|30|52139|36|3675|367502
JXFD52527566|"20230722084344"|1|4|2|2|18|11|59211|36|3675|367503
JXPOP27971762|"20230707141519"|3|4|1||15|35|48529|36|3675|367504
JXPOP49395259|"20230712052353"|4|4|2|2|17|98|73822|36|3675|367505
JXFD43692344|"20230708030258"|4|4|3|1|20|74|83322|36|3673|367301
JXEC43986427|"20230711185737"|5|5|2|1|12|38|36349|36|3673|367302
JXEC22829359|"20230709022848"|2|2|1||7|88|74382|36|3673|367303
